wgp_loss, disc_real, disc_fake, gp
-1.508977, -1.570553, 0.055019, 0.006556
-1.521189, -1.565345, 0.031675, 0.012482
-1.264817, -1.709137, 0.254794, 0.189526
-1.400183, -0.417741, -0.987352, 0.004910
-1.505665, 0.097282, -1.646231, 0.043284
-1.482419, -0.390588, -1.181598, 0.089767
-1.677804, -1.679770, -0.068905, 0.070871
-1.304346, -2.217558, 0.838367, 0.074844
-1.377177, -1.738751, 0.345648, 0.015926
-1.642171, -1.258366, -0.419852, 0.036047
-1.529406, -0.652466, -1.011134, 0.134194
-1.728243, -1.252982, -0.526888, 0.051628
-1.518279, -2.130213, 0.496145, 0.115789
-1.594441, -1.449738, -0.146686, 0.001984
-1.569850, -1.269581, -0.408843, 0.108574
-1.592618, -1.519059, -0.129607, 0.056049
-1.738960, -1.379882, -0.454374, 0.095297
-1.313724, -1.783529, 0.419252, 0.050553
-1.386979, -1.554673, 0.132421, 0.035273
-1.451193, -1.521837, -0.001363, 0.072007
-1.463649, -1.117203, -0.420573, 0.074128
-1.565077, -1.771530, 0.202600, 0.003853
-1.463620, -2.717041, 1.020231, 0.233191
-1.542031, -0.748915, -0.810716, 0.017600
-1.350010, -0.141635, -1.292129, 0.083754
-1.479514, -0.834040, -0.654290, 0.008816
-1.659417, -1.386245, -0.328211, 0.055040
-1.438151, -1.247563, -0.382342, 0.191754
-1.389018, -1.082550, -0.333561, 0.027093
-1.476117, -1.702569, 0.185294, 0.041158
-1.638116, -1.867449, 0.095262, 0.134071
-1.515518, -0.679605, -0.857298, 0.021385
-1.375818, -0.222670, -1.208652, 0.055504
-1.429935, -0.094514, -1.423937, 0.088516
-1.525376, -0.117921, -1.434142, 0.026687
-1.728193, -0.140761, -1.673952, 0.086521
-1.579108, -1.205914, -0.481971, 0.108778
-1.574389, -1.114400, -0.501586, 0.041598
-1.547787, -0.896530, -0.660066, 0.008809
-1.013370, -1.537599, 0.170235, 0.353993
-1.380022, -0.674541, -0.705734, 0.000253
-1.433063, -0.315056, -1.192658, 0.074651
-1.258977, -0.213447, -1.071761, 0.026231
-1.508508, -1.029195, -0.546278, 0.066964
-1.473113, -1.711865, 0.119088, 0.119664
-1.472757, -1.785222, 0.264213, 0.048252
-1.433172, -2.214737, 0.763102, 0.018463
-1.475238, -2.490941, 0.878674, 0.137028
-1.343129, -0.392565, -0.950701, 0.000138
-1.597173, 0.036660, -1.764184, 0.130352
-1.710322, -1.456320, -0.355460, 0.101458
-1.628856, -2.381180, 0.700936, 0.051388
-1.483421, -2.365618, 0.749026, 0.133171
-1.328606, -0.634736, -0.694090, 0.000220
-1.417742, -0.150467, -1.299263, 0.031988
-1.490873, -0.692782, -0.946338, 0.148246
-1.442651, -1.056477, -0.414446, 0.028272
-1.412028, -1.446711, -0.064080, 0.098763
-1.468596, -0.575835, -0.924436, 0.031675
-1.406042, -0.621518, -0.886408, 0.101885
-1.468790, -0.146146, -1.346588, 0.023943
-1.486539, -0.784179, -0.740603, 0.038243
-1.382690, -1.457599, -0.005502, 0.080411
-1.404754, -0.486132, -0.937712, 0.019089
-1.433436, -0.561890, -0.951147, 0.079602
-1.511103, -1.120085, -0.416599, 0.025581
-1.504306, -0.930109, -0.687042, 0.112844
-1.337724, -0.502980, -0.881929, 0.047186
-1.551294, -0.499616, -1.066939, 0.015262
-1.438403, -0.654846, -0.919781, 0.136225
-1.531365, -0.561722, -0.977193, 0.007550
-1.534554, -0.851777, -0.734241, 0.051464
-1.420933, -0.930015, -0.603688, 0.112770
-1.502709, -0.830099, -0.731475, 0.058864
-1.480908, -1.077946, -0.414121, 0.011158
-1.453569, -0.345006, -1.139155, 0.030592
-1.565481, -0.573960, -1.229798, 0.238277
-1.473174, -0.537847, -0.949233, 0.013906
-1.379016, -1.215912, -0.281156, 0.118052
-1.553755, -1.183009, -0.389903, 0.019157
-1.461444, -1.098951, -0.407605, 0.045112
-1.330980, -0.940845, -0.514426, 0.124291
-1.265397, -0.651897, -0.636402, 0.022901
-1.363545, -0.839746, -0.584644, 0.060844
-1.503824, -1.075474, -0.466674, 0.038324
-1.542509, -1.684475, 0.014307, 0.127658
-1.506157, -1.883866, 0.342886, 0.034823
-1.413892, -2.072759, 0.613633, 0.045234
-1.411427, -0.802683, -0.628048, 0.019304
-1.364410, -0.534758, -0.986458, 0.156806
-1.462136, -1.648513, 0.140275, 0.046102
-1.473925, -1.692652, 0.202760, 0.015967
-1.347212, -1.489559, -0.007664, 0.150011
-1.478834, -0.815272, -0.666484, 0.002922
-1.314806, -1.184324, -0.213163, 0.082680
-1.497756, -1.644300, 0.095509, 0.051035
-1.570776, -2.252860, 0.601900, 0.080184
-1.369421, -1.991365, 0.600551, 0.021393
-1.336385, -1.448054, 0.063614, 0.048055
-1.526775, -1.133764, -0.502806, 0.109794
-1.501284, -0.624872, -0.884319, 0.007907
-1.673947, -0.954984, -0.841817, 0.122855
-1.405636, -1.817214, 0.361180, 0.050399
-1.385405, -1.996570, 0.518846, 0.092319
-1.610826, -1.319014, -0.302553, 0.010742
-1.634972, -1.258463, -0.469504, 0.092995
-1.633007, -1.679500, -0.030420, 0.076913
-1.413090, -1.545741, 0.096663, 0.035988
-1.319516, -0.063172, -1.299291, 0.042947
-1.512711, 0.250697, -1.861209, 0.097800
-1.620692, -0.434326, -1.226677, 0.040311
-1.515966, -1.364504, -0.322573, 0.171110
-1.415430, -0.172966, -1.242615, 0.000151
-1.473947, 0.235854, -1.811917, 0.102116
-1.528106, -0.959446, -0.640213, 0.071553
-1.572390, -1.834458, 0.230840, 0.031228
-1.269553, -1.810592, 0.326403, 0.214636
-1.517665, -1.086699, -0.432479, 0.001513
-1.227016, -0.143792, -1.124913, 0.041690
-1.693994, -0.659631, -1.200423, 0.166060
-1.281087, -1.236213, -0.096014, 0.051141
-1.563087, -2.295810, 0.723191, 0.009532
-1.222634, -3.041336, 1.601795, 0.216907
-1.448223, -1.068838, -0.380186, 0.000801
-1.245052, -0.101757, -1.203753, 0.060459
-1.430678, -0.643401, -0.883509, 0.096232
-1.428958, -1.282025, -0.213139, 0.066206
-1.316149, -1.012959, -0.304898, 0.001708
-1.370723, -1.045033, -0.429553, 0.103864
-1.619044, -1.234294, -0.484891, 0.100141
-1.651482, -1.056921, -0.624719, 0.030159
-1.635335, -0.769173, -0.910365, 0.044203
-1.517649, -1.354267, -0.288759, 0.125377
-1.358406, -0.838377, -0.568240, 0.048210
-1.536368, -0.764380, -0.803534, 0.031546
-1.544042, -1.144192, -0.469863, 0.070014
-1.567078, -0.971440, -0.693775, 0.098137
-1.377460, -0.727504, -0.677489, 0.027533
-1.482135, 0.056848, -1.588953, 0.049969
-1.442078, -0.125332, -1.378056, 0.061310
-1.473038, -1.401954, -0.175482, 0.104397
-1.459630, -0.484971, -0.980179, 0.005519
-1.244215, -0.190772, -1.097517, 0.044074
-1.449410, -1.296245, -0.281714, 0.128549
-1.530477, -1.907269, 0.338598, 0.038193
-1.592249, -1.279654, -0.322451, 0.009855
-1.383002, -1.677689, 0.164935, 0.129752
-1.484987, -1.913797, 0.328968, 0.099842
-1.454415, -0.901860, -0.552885, 0.000330
-1.514303, -0.958508, -0.679198, 0.123403
-1.605239, -1.329181, -0.357107, 0.081049
-1.452892, -1.643806, 0.150132, 0.040783
-1.489996, -2.200084, 0.579508, 0.130581
-1.482198, -1.188085, -0.304428, 0.010314
-1.344804, -1.245103, -0.204108, 0.104407
-1.535600, -1.153803, -0.415933, 0.034136
-1.542492, -1.178545, -0.407309, 0.043362
-1.423285, -1.243377, -0.239470, 0.059563
-1.322109, -1.754500, 0.355844, 0.076547
-1.445171, -1.338739, -0.111851, 0.005419
-1.499846, -1.843132, 0.191006, 0.152279
-1.598541, -1.434181, -0.231169, 0.066809
-1.389740, -1.702101, 0.262400, 0.049962
-1.491118, -1.637172, 0.133755, 0.012299
-1.436026, -0.995481, -0.559214, 0.118670
-1.545130, -1.471233, -0.180381, 0.106484
-1.584314, -1.980703, 0.369409, 0.026981
-1.465019, -2.351057, 0.824701, 0.061337
-1.461848, -2.362768, 0.800940, 0.099980
-1.404742, -0.841382, -0.564780, 0.001420
-1.558470, -0.418165, -1.262947, 0.122642
-1.699575, -1.104678, -0.646484, 0.051586
-1.220700, -1.743873, 0.406950, 0.116224
-1.294003, -1.576945, 0.256461, 0.026481
-1.256426, -0.980828, -0.276153, 0.000554
-1.379643, -0.557170, -0.992523, 0.170050
-1.565498, -0.700379, -0.961532, 0.096413
-1.484891, -0.443409, -1.074337, 0.032855
-1.365868, 0.652119, -2.050006, 0.032018
-1.663376, 0.120344, -1.870910, 0.087190
-1.476484, -1.046140, -0.448880, 0.018536
-1.452928, -1.659192, 0.083018, 0.123247
-1.333321, -0.349034, -1.022196, 0.037909
-1.362690, 0.381864, -1.804460, 0.059906
-1.611421, 0.572866, -2.238276, 0.053989
-1.426243, -0.417201, -1.059338, 0.050296
-1.482490, -0.918766, -0.614467, 0.050743
-1.377742, -0.624129, -0.781014, 0.027401
-1.306991, -0.683687, -0.645790, 0.022485
-1.353207, -1.279317, -0.205923, 0.132033
-1.397628, -1.505479, 0.066216, 0.041635
-1.567552, -1.424384, -0.164287, 0.021119
-1.417618, -1.605738, -0.001640, 0.189761
-1.376187, -1.032544, -0.344766, 0.001123
-1.338331, -0.644107, -0.878107, 0.183883
-1.475240, -1.702988, 0.225924, 0.001825
-1.601204, -2.414392, 0.699452, 0.113736
-1.388196, -1.976486, 0.512379, 0.075910
-1.540663, -1.001581, -0.570787, 0.031706
-1.483906, -0.137359, -1.407621, 0.061075
-1.570502, -1.032980, -0.564643, 0.027121
-1.509412, -1.949996, 0.284071, 0.156514
-1.288547, -1.612193, 0.290889, 0.032757
-1.369175, -0.952803, -0.420442, 0.004071
-1.293459, -0.328441, -1.083559, 0.118541
-1.342552, -0.513842, -0.872459, 0.043749
-1.504813, -1.461348, -0.161837, 0.118372
-1.523087, -0.959385, -0.566263, 0.002560
-1.498077, -0.876504, -0.667588, 0.046015
-1.516394, -1.032413, -0.633541, 0.149560
-1.488462, -0.720574, -0.811299, 0.043411
-1.406549, -0.033573, -1.415004, 0.042028
-1.267651, -0.189157, -1.163221, 0.084727
-1.480540, -0.915723, -0.607548, 0.042731
-1.456755, -1.521279, 0.018484, 0.046040
-1.461386, -0.473387, -1.024701, 0.036702
-1.516535, -0.349383, -1.329057, 0.161905
-1.202436, -0.950158, -0.252879, 0.000602
-1.288627, -2.040083, 0.635029, 0.116428
-1.604553, -1.098484, -0.514293, 0.008224
-1.270674, -0.722548, -0.709362, 0.161235
-1.528586, -0.858518, -0.688537, 0.018469
-1.348347, -1.589540, 0.126079, 0.115115
-1.490299, -1.391525, -0.104866, 0.006091
-1.440903, -1.870140, 0.255072, 0.174165
-1.449033, -0.552394, -0.897459, 0.000821
-1.570925, -0.123522, -1.492426, 0.045023
-1.177524, -0.189982, -1.258252, 0.270710
-1.545498, -1.950152, 0.331022, 0.073632
-1.375863, -1.448950, 0.025443, 0.047645
-1.327316, -0.425257, -0.906509, 0.004451
-1.623879, -0.643594, -1.022945, 0.042661
-1.464605, -1.190175, -0.488676, 0.214246
-1.530800, -1.243175, -0.291602, 0.003977
-1.387762, -1.706540, 0.285923, 0.032855
-1.400769, -2.106932, 0.615567, 0.090596
-1.493251, -1.498823, -0.048132, 0.053704
-1.524332, -1.767583, 0.192117, 0.051134
-1.410320, -2.587673, 1.099728, 0.077626
-1.627471, -2.289687, 0.624463, 0.037753
-1.486705, -1.811196, 0.274379, 0.050112
-1.497114, -1.754065, 0.200342, 0.056609
-1.426974, -1.625841, 0.166245, 0.032621
-1.481630, -1.581700, -0.007441, 0.107511
-1.466345, -0.873357, -0.600911, 0.007923
-1.576268, -0.729573, -0.980961, 0.134266
-1.438586, -0.376896, -1.150393, 0.088704
-1.329113, -0.626375, -0.704548, 0.001810
-1.433185, -0.974234, -0.479878, 0.020927
-1.623435, -1.945910, 0.126819, 0.195656
-1.506930, -1.071753, -0.489047, 0.053871
-1.596493, -1.331856, -0.319532, 0.054895
-1.337411, -1.892658, 0.497754, 0.057494
-1.485883, -2.235192, 0.695911, 0.053397
-1.315156, -2.437109, 1.038419, 0.083534
-1.611429, -0.803561, -0.813624, 0.005756
-1.543694, -0.669175, -1.034312, 0.159792
-1.297465, -1.901151, 0.545844, 0.057842
-1.387864, -1.915994, 0.469342, 0.058787
-1.627673, -1.880978, 0.250652, 0.002652
-1.647148, -2.082287, 0.252348, 0.182791
-1.465803, -0.863623, -0.648199, 0.046020
-1.585229, -0.856797, -0.757673, 0.029241
-1.610881, -1.597032, -0.127574, 0.113725
-1.712420, -2.005150, 0.235997, 0.056733
-1.395756, -1.606625, 0.097140, 0.113728
-1.621018, -0.323370, -1.299342, 0.001694
-1.416364, -0.687434, -0.833006, 0.104076
-1.454202, -1.113716, -0.436393, 0.095907
-1.507407, -2.572682, 0.951922, 0.113354
-1.180425, -1.382796, 0.197698, 0.004673
-1.411164, -1.638432, 0.118447, 0.108822
-1.338598, -1.218490, -0.174830, 0.054722
-1.564954, -1.297166, -0.333100, 0.065312
-1.439754, -0.901678, -0.589308, 0.051232
-1.498094, -1.190910, -0.322016, 0.014831
-1.587415, -1.936866, 0.217799, 0.131651
-1.272069, -1.548420, 0.231616, 0.044734
-1.486958, -1.494074, -0.026846, 0.033963
-1.435624, -0.902237, -0.621000, 0.087613
-1.619549, -1.064398, -0.572748, 0.017598
-1.525540, -1.611795, -0.101662, 0.187917
-1.358340, -1.435371, 0.040281, 0.036750
-1.545587, -1.326691, -0.227483, 0.008587
-1.488503, -2.024399, 0.349959, 0.185936
-1.665860, -0.865104, -0.802326, 0.001569
-1.552851, -0.284560, -1.289303, 0.021012
-1.142465, -0.706326, -0.575218, 0.139078
-1.098408, -1.703621, 0.314814, 0.290399
-1.450937, -0.566020, -0.884975, 0.000058
-1.343564, -0.173430, -1.171166, 0.001032
-1.331052, -0.206040, -1.260535, 0.135524
-1.389300, -1.304668, -0.173629, 0.088997
-1.442144, -1.126086, -0.323555, 0.007497
-1.436888, -0.645221, -0.832331, 0.040664
-1.530335, -0.357925, -1.236346, 0.063936
-1.607359, -0.569248, -1.140887, 0.102777
-1.442055, -1.509058, 0.028139, 0.038865
-1.501533, -2.425778, 0.847043, 0.077202
-1.401044, -1.719424, 0.272950, 0.045430
-1.558020, -0.563813, -1.007274, 0.013067
-1.371764, -0.119235, -1.465883, 0.213354
-1.432117, -1.039079, -0.395287, 0.002249
-1.348472, -1.419529, -0.043293, 0.114349
-1.427577, -1.008668, -0.450664, 0.031755
-1.366567, -0.283495, -1.093951, 0.010878
-1.326939, -0.553522, -0.982829, 0.209413
-1.309418, -0.813885, -0.496710, 0.001178
-1.288995, -0.795658, -0.523159, 0.029822
-1.258036, -1.477295, 0.121436, 0.097823
-1.618206, -1.556583, -0.092059, 0.030436
-1.607526, -2.276248, 0.542682, 0.126040
-1.333161, -1.268683, -0.072791, 0.008313
-1.458183, -0.776494, -0.747679, 0.065990
-1.562407, -0.994268, -0.698041, 0.129902
-1.531550, -0.952657, -0.617180, 0.038287
-1.558185, -1.101345, -0.546009, 0.089168
-1.395470, -0.860487, -0.563724, 0.028741
-1.509739, -0.471489, -1.097902, 0.059652
-1.500779, -0.818370, -0.790644, 0.108235
-1.342490, -0.457243, -0.887518, 0.002271
-1.624594, -0.910633, -0.797884, 0.083923
-1.410056, -0.935991, -0.613845, 0.139780
-1.553864, -0.870619, -0.708934, 0.025689
-1.260128, -1.753442, 0.279743, 0.213572
-1.485007, -1.133845, -0.362628, 0.011466
-1.422528, -1.079618, -0.396213, 0.053304
-1.372751, -1.198643, -0.267269, 0.093161
-1.358360, -1.151336, -0.230977, 0.023954
-1.486214, -1.447523, -0.205062, 0.166371
-1.383868, -0.843980, -0.550916, 0.011028
-1.568504, -1.319317, -0.289887, 0.040700
-1.503007, -1.387478, -0.212286, 0.096756
-1.517811, -1.894934, 0.267690, 0.109434
-1.644565, -1.418174, -0.237039, 0.010648
-1.700324, -2.178646, 0.262195, 0.216127
-1.687885, -1.456099, -0.276236, 0.044450
-1.413842, -1.240379, -0.193027, 0.019564
-1.507312, -1.805886, 0.263472, 0.035102
-1.561807, -2.234089, 0.507425, 0.164857
-1.505017, -1.492644, -0.037096, 0.024723
-1.690176, -1.945401, 0.173568, 0.081658
-1.131546, -1.289512, 0.145693, 0.012274
-1.327091, -1.677439, 0.294623, 0.055725
-1.505026, -1.214720, -0.402071, 0.111766
-1.586257, -1.385661, -0.203343, 0.002747
-1.413852, -1.696298, 0.142394, 0.140052
-1.335313, -1.082767, -0.266281, 0.013735
-1.259961, -1.513711, 0.207041, 0.046709
-1.362973, -1.467921, 0.015560, 0.089388
-1.647163, -1.173874, -0.510898, 0.037609
-1.580556, -1.504045, -0.142268, 0.065758
-1.426198, -1.987531, 0.407738, 0.153594
-1.403426, -1.563117, 0.157543, 0.002148
-1.606849, -1.491160, -0.148354, 0.032665
-1.515273, -1.860612, 0.173816, 0.171522
-1.465387, -1.856672, 0.302960, 0.088325
-1.273517, -1.452224, 0.176782, 0.001925
-1.243132, -1.463377, 0.148669, 0.071576
-1.460199, -1.078167, -0.416571, 0.034539
-1.374141, -1.751110, 0.313968, 0.063002
-1.582123, -1.598353, -0.039065, 0.055295
-1.345685, -0.892184, -0.540461, 0.086960
-1.527145, -1.322673, -0.237176, 0.032703
-1.450756, -1.802354, 0.270251, 0.081347
-1.362221, -1.359689, -0.075142, 0.072611
-1.449648, -1.930701, 0.441922, 0.039131
-1.321682, -1.501239, 0.127377, 0.052179
-1.393711, -0.978301, -0.421049, 0.005639
-1.536458, -1.350023, -0.349736, 0.163301
-1.783900, -2.061600, 0.206345, 0.071355
-1.531348, -1.916772, 0.355475, 0.029948
-1.393219, -1.836538, 0.403461, 0.039858
-1.432322, -0.933581, -0.534553, 0.035812
-1.415831, -1.277660, -0.286844, 0.148673
-1.309864, -0.919648, -0.410708, 0.020492
-1.404028, -0.942320, -0.489047, 0.027339
-1.651479, -1.077460, -0.725839, 0.151820
-1.399765, -0.571426, -0.848164, 0.019824
-1.450898, -0.962060, -0.508481, 0.019643
-1.503935, -1.287925, -0.299441, 0.083431
-1.311066, -1.081875, -0.282392, 0.053201
-1.063404, -1.164931, 0.012424, 0.089103
-1.373892, -1.916221, 0.521239, 0.021091
-1.344479, -2.240185, 0.755544, 0.140163
-1.273434, -0.928683, -0.347230, 0.002480
-1.452144, -1.009491, -0.549823, 0.107170
-1.223400, -0.749065, -0.480410, 0.006074
-1.400503, -1.105235, -0.333652, 0.038384
-1.428204, -1.054836, -0.483779, 0.110411
-1.606768, -1.422371, -0.265982, 0.081584
-1.540887, -1.071226, -0.487080, 0.017419
-1.213603, -0.543000, -0.720067, 0.049464
-1.429526, -0.970795, -0.522197, 0.063466
-1.507113, -0.861870, -0.714724, 0.069481
-1.428037, -0.640916, -0.861367, 0.074246
-1.636888, -0.817484, -0.893810, 0.074406
-1.355051, -0.468712, -0.901339, 0.015000
-1.430926, -0.860960, -0.700558, 0.130592
-1.506753, -1.207529, -0.303467, 0.004243
-1.486818, -2.220772, 0.496689, 0.237264
-1.721576, -1.378479, -0.343265, 0.000168
-1.196707, -1.135719, -0.203143, 0.142156
-1.546088, -0.865550, -0.689758, 0.009220
-1.371479, -0.941576, -0.483676, 0.053772
-1.495226, -1.065676, -0.506908, 0.077358
-1.543145, -0.956339, -0.621559, 0.034752
-1.384349, -1.521189, 0.093940, 0.042901
-1.357682, -1.956760, 0.538842, 0.060236
-1.413898, -1.305464, -0.146729, 0.038295
-1.564974, -2.025168, 0.337413, 0.122782
-1.452803, -2.124988, 0.648755, 0.023430
-1.450182, -2.095908, 0.624092, 0.021634
-1.603296, -2.102562, 0.420266, 0.079000
-1.342486, -2.138124, 0.697543, 0.098095
-1.598531, -1.788876, 0.166145, 0.024200
-1.630677, -1.201995, -0.488686, 0.060004
-1.443264, -1.671849, 0.111663, 0.116922
-1.394682, -2.332430, 0.887615, 0.050132
-1.420184, -2.148304, 0.722719, 0.005401
-1.362153, -1.684972, 0.223467, 0.099352
-1.515679, -0.895799, -0.705347, 0.085466
-1.380767, -1.508754, 0.095374, 0.032612
-1.386059, -2.426954, 0.959427, 0.081467
-1.508134, -1.546358, 0.018882, 0.019341
-1.457675, -1.472801, -0.042350, 0.057476
-1.501195, -1.278103, -0.273694, 0.050602
-1.299839, -1.221326, -0.177010, 0.098497
-1.594977, -0.491449, -1.145874, 0.042346
-1.427180, -0.368486, -1.186865, 0.128172
-1.388148, -0.057192, -1.331133, 0.000177
-1.371514, -0.503707, -0.984514, 0.116707
-1.400549, -0.825264, -0.619012, 0.043726
-1.408881, -0.587954, -0.868962, 0.048034
-1.661887, -1.411088, -0.326798, 0.075999
-1.461213, -1.618979, 0.056702, 0.101063
-1.536177, -0.419422, -1.126137, 0.009382
-1.280806, -0.017409, -1.299369, 0.035971
-1.418620, -0.654736, -0.847055, 0.083172
-1.389361, -1.560234, 0.102271, 0.068601
-1.546551, -1.705926, 0.139763, 0.019612
-1.274098, -1.600306, 0.229893, 0.096316
-1.261202, -0.938131, -0.342623, 0.019553
-1.395856, -0.420260, -1.031569, 0.055973
-1.407740, -0.357090, -1.074166, 0.023516
-1.626284, -1.118929, -0.563785, 0.056430
-1.423504, -1.975797, 0.371842, 0.180450
-1.143530, -1.127483, -0.030302, 0.014255
-1.415685, -0.996894, -0.422089, 0.003297
-1.385422, -1.541347, 0.016231, 0.139695
-1.485080, -0.756289, -0.752463, 0.023672
-1.467602, -0.911039, -0.609858, 0.053295
-1.340099, -1.283990, -0.134025, 0.077917
-1.406127, -1.530542, 0.098181, 0.026234
-1.453548, -1.348111, -0.174809, 0.069371
-1.491065, -1.504409, -0.061059, 0.074404
-1.459324, -0.651578, -0.841139, 0.033394
-1.490394, -1.080833, -0.455419, 0.045859
-1.464457, -1.464328, -0.139892, 0.139763
-1.548584, -1.075853, -0.486569, 0.013838
-1.520315, -1.354526, -0.235557, 0.069768
-1.421731, -1.467180, -0.078090, 0.123538
-1.387513, -0.563838, -0.824488, 0.000813
-1.609773, -0.531166, -1.251672, 0.173066
-1.507295, -0.872628, -0.712187, 0.077521
-1.524810, -1.636314, 0.096192, 0.015312
-1.462264, -2.927673, 1.285924, 0.179485
-1.354373, -1.091015, -0.265029, 0.001670
-1.360071, -0.138772, -1.266033, 0.044733
-1.442198, -0.502488, -1.055643, 0.115933
-1.415429, -1.018321, -0.434554, 0.037446
-1.685541, -2.579854, 0.837083, 0.057230
-1.155216, -3.152780, 1.697112, 0.300452
-1.259057, -0.440353, -0.868854, 0.050150
-1.358724, 0.699779, -2.080280, 0.021777
-1.305531, 0.263703, -1.725926, 0.156693
-1.411808, -1.370425, -0.071689, 0.030306
-1.414275, -2.442964, 0.966636, 0.062053
-1.375380, -1.634501, 0.247646, 0.011475
-1.474360, -0.999376, -0.559242, 0.084258
-1.507812, -0.509935, -1.035248, 0.037371
-1.455489, -0.819143, -0.730384, 0.094038
-1.466705, -0.993185, -0.525290, 0.051770
-1.512270, -0.979378, -0.563034, 0.030143
-1.582064, -1.424438, -0.263136, 0.105510
-1.691056, -0.909958, -0.810028, 0.028930
-1.652516, -0.622688, -1.189734, 0.159906
-1.104708, -0.302398, -0.878168, 0.075858
-1.282509, -0.475586, -0.807364, 0.000441
-1.393759, -0.721967, -0.715233, 0.043441
-1.361371, -0.659528, -0.805750, 0.103907
-1.605565, -0.564183, -1.042457, 0.001074
-0.998393, -0.184524, -0.983501, 0.169632
-1.385515, -1.009305, -0.398798, 0.022589
-1.416235, -1.145626, -0.331632, 0.061022
-1.226120, -1.176275, -0.076603, 0.026759
-1.560062, -1.086554, -0.532728, 0.059219
-1.375178, -1.548433, 0.102661, 0.070594
-1.655150, -1.762597, 0.068849, 0.038598
-1.466916, -1.887136, 0.282575, 0.137644
-1.675661, -1.639944, -0.038142, 0.002426
-1.730889, -2.205999, 0.297356, 0.177754
-1.236118, -2.733989, 1.437624, 0.060247
-1.323750, -2.198544, 0.842218, 0.032576
-1.343967, -1.651328, 0.275440, 0.031921
-1.488554, -1.419057, -0.155892, 0.086395
-1.429862, -0.787914, -0.687515, 0.045567
-1.325149, -0.757927, -0.594508, 0.027286
-1.206852, -1.223117, -0.075186, 0.091450
-1.356164, -0.553342, -0.803663, 0.000842
-1.339644, -0.042801, -1.374543, 0.077700
-1.494470, -0.981804, -0.647950, 0.135284
-1.650874, -1.024700, -0.631801, 0.005627
-1.495889, -1.387320, -0.234363, 0.125794
-1.548932, -1.543530, -0.051005, 0.045603
-1.473736, -1.113242, -0.488213, 0.127719
-1.829122, -0.279930, -1.574605, 0.025413
-1.584577, -0.920274, -0.816849, 0.152547
-1.377750, -0.258473, -1.138943, 0.019666
-1.653014, -0.578653, -1.168454, 0.094093
-1.409609, -1.366476, -0.082212, 0.039079
-1.708053, -2.116739, 0.293914, 0.114772
-1.130530, -0.803545, -0.332481, 0.005496
-1.395293, -0.738786, -0.695578, 0.039070
-1.557281, -0.722289, -0.976954, 0.141962
-1.462117, -0.630430, -0.837195, 0.005508
-1.546421, -1.192259, -0.487782, 0.133619
-1.339561, -1.031731, -0.370000, 0.062171
-1.257470, -0.786885, -0.492919, 0.022334
-1.495363, -1.051962, -0.471625, 0.028224
-1.506319, -1.494508, -0.141992, 0.130181
-1.778850, -1.875759, 0.073159, 0.023750
-1.399857, -1.804326, 0.242237, 0.162231
-1.532066, -1.953759, 0.408124, 0.013569
-1.435093, -2.336139, 0.751212, 0.149834
-1.489465, -1.305341, -0.198382, 0.014258
-1.593055, -1.595597, -0.060311, 0.062852
-1.454701, -1.160007, -0.339261, 0.044567
-1.365168, -1.080215, -0.377454, 0.092500
-1.447449, -1.907046, 0.429351, 0.030245
-1.482341, -2.387836, 0.831450, 0.074046
-1.450092, -1.946961, 0.466478, 0.030392
-1.372720, -1.818859, 0.369609, 0.076530
-1.389817, -2.539054, 1.101205, 0.048032
-1.088388, -2.887823, 1.733340, 0.066095
-1.476266, -1.512094, 0.035375, 0.000453
-1.473433, -0.815658, -0.736871, 0.079096
-1.469597, -0.437631, -1.143801, 0.111835
-1.462673, -0.535650, -1.030034, 0.103011
-1.531438, -1.194712, -0.353591, 0.016865
-1.692331, -2.510534, 0.657433, 0.160769
-1.526396, -1.351498, -0.178087, 0.003189
-1.281863, -0.812940, -0.563180, 0.094256
-1.520121, -0.691838, -0.873872, 0.045589
-1.450939, -1.011553, -0.536679, 0.097293
-1.395929, -0.780440, -0.618407, 0.002918
-1.438199, -1.397332, -0.231070, 0.190203
-1.392854, -0.996020, -0.417165, 0.020331
-1.215715, -0.884623, -0.356639, 0.025547
-1.451244, -1.204853, -0.348439, 0.102048
-1.543388, -1.149243, -0.448469, 0.054324
-1.446333, -1.255146, -0.207079, 0.015891
-1.445158, -1.514303, -0.022463, 0.091608
-1.513282, -0.439197, -1.137020, 0.062935
-1.299549, -0.489519, -0.886263, 0.076233
-1.488645, -1.920620, 0.342909, 0.089066
-1.612300, -1.454596, -0.158312, 0.000609
-1.124645, -1.344045, 0.069626, 0.149774
-1.526940, -1.469609, -0.123664, 0.066332
-1.419751, -1.542393, 0.116343, 0.006299
-1.488876, -2.200604, 0.536509, 0.175218
-1.748904, -1.228070, -0.529306, 0.008472
-1.411742, -0.883713, -0.588347, 0.060318
-1.670001, -1.611444, -0.124901, 0.066343
-1.196097, -2.432518, 1.030929, 0.205491
-1.484925, -1.154917, -0.331385, 0.001377
-1.418096, -0.814621, -0.660727, 0.057252
-1.237802, -0.941697, -0.371236, 0.075131
-1.507915, -1.087855, -0.442685, 0.022625
-1.544446, -1.360508, -0.229906, 0.045968
-1.464357, -1.564713, 0.002507, 0.097849
-1.310703, -1.665390, 0.340561, 0.014126
